,cap.english,cap.universal,display_scores.english.astroturf,display_scores.english.fake_follower,display_scores.english.financial,display_scores.english.other,display_scores.english.overall,display_scores.english.self_declared,display_scores.english.spammer,display_scores.universal.astroturf,display_scores.universal.fake_follower,display_scores.universal.financial,display_scores.universal.other,display_scores.universal.overall,display_scores.universal.self_declared,display_scores.universal.spammer,raw_scores.english.astroturf,raw_scores.english.fake_follower,raw_scores.english.financial,raw_scores.english.other,raw_scores.english.overall,raw_scores.english.self_declared,raw_scores.english.spammer,raw_scores.universal.astroturf,raw_scores.universal.fake_follower,raw_scores.universal.financial,raw_scores.universal.other,raw_scores.universal.overall,raw_scores.universal.self_declared,raw_scores.universal.spammer,user.majority_lang,user.user_data.contributors_enabled,user.user_data.created_at,user.user_data.default_profile,user.user_data.default_profile_image,user.user_data.description,user.user_data.entities.description.urls,user.user_data.entities.url.urls,user.user_data.favourites_count,user.user_data.follow_request_sent,user.user_data.followers_count,user.user_data.following,user.user_data.friends_count,user.user_data.geo_enabled,user.user_data.has_extended_profile,user.user_data.id,user.user_data.id_str,user.user_data.is_translation_enabled,user.user_data.is_translator,user.user_data.lang,user.user_data.listed_count,user.user_data.location,user.user_data.name,user.user_data.notifications,user.user_data.profile_background_color,user.user_data.profile_background_image_url,user.user_data.profile_background_image_url_https,user.user_data.profile_background_tile,user.user_data.profile_banner_url,user.user_data.profile_image_url,user.user_data.profile_image_url_https,user.user_data.profile_link_color,user.user_data.profile_sidebar_border_color,user.user_data.profile_sidebar_fill_color,user.user_data.profile_text_color,user.user_data.profile_use_background_image,user.user_data.protected,user.user_data.screen_name,user.user_data.statuses_count,user.user_data.time_zone,user.user_data.translator_type,user.user_data.url,user.user_data.utc_offset,user.user_data.verified,user.user_data.withheld_in_countries
0,0.5539725719744064,0.760577756485164,0.8,0.4,0.1,1.0,0.6,0.3,0.1,0.8,0.6,0.2,1.4,1.2,0.2,0.3,0.17,0.09,0.02,0.21,0.13,0.06,0.02,0.15,0.12,0.04,0.29,0.25,0.03,0.06,en,False,Tue Mar 21 20:51:43 +0000 2006,False,False,Co-founder of Twitter and Medium.,[],"[{'display_url': 'medium.com/@biz?source=li…', 'expanded_url': 'https://medium.com/@biz?source=linkShare-b258af3c1e92-1489178124', 'indices': [0, 23], 'url': 'https://t.co/gLACV0KABc'}]",7403,False,2628300,False,1626,True,True,13,13,False,False,,18729,"San Francisco, CA",Biz Stone,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/13/1670181292,http://pbs.twimg.com/profile_images/1599941885484707840/YATEabA3_normal.jpg,https://pbs.twimg.com/profile_images/1599941885484707840/YATEabA3_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,biz,10085,,regular,https://t.co/gLACV0KABc,,True,[]
1,0.621687023966582,0.7527121552274618,0.2,1.1,0.3,0.9,0.8,0.6,0.5,0.0,1.1,0.2,1.6,1.2,0.4,0.6,0.03,0.22,0.06,0.18,0.16,0.12,0.1,0.01,0.22,0.03,0.33,0.24,0.09,0.13,en,False,Tue Mar 21 21:00:54 +0000 2006,False,False,"don't hate, appreciate",[],,1137,False,35127,False,238,True,False,15,15,False,False,,599,San Francisco,crystal,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/15/1399501988,http://pbs.twimg.com/profile_images/464166125320687616/AAb9Y1Db_normal.jpeg,https://pbs.twimg.com/profile_images/464166125320687616/AAb9Y1Db_normal.jpeg,28316E,FFFFFF,DDFFCC,333333,True,False,crystal,15488,,regular,,,False,[]
2,0.22631829961109876,0.7437205366967014,0.2,0.4,0.0,1.0,0.0,0.2,0.0,0.6,0.3,0.0,1.4,1.2,0.0,0.1,0.05,0.09,0.0,0.19,0.01,0.04,0.01,0.13,0.06,0.0,0.29,0.23,0.01,0.02,en,False,Tue Mar 21 21:01:35 +0000 2006,False,False,CEO at @medium. Some people call me Coach Tony.,[],"[{'display_url': 'coachtony.medium.com', 'expanded_url': 'http://coachtony.medium.com', 'indices': [0, 23], 'url': 'https://t.co/8KcVetCSHp'}]",53255,False,25007,False,27,True,True,17,17,False,False,,606,New York,Tony Stubblebine,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/17/1668900973,http://pbs.twimg.com/profile_images/1599508522106068992/nUXOW3w-_normal.jpg,https://pbs.twimg.com/profile_images/1599508522106068992/nUXOW3w-_normal.jpg,19CF86,000000,DDEEF6,333333,True,False,tonystubblebine,466,,none,https://t.co/8KcVetCSHp,,False,[]
3,0.5539725719744064,0.792436790569533,0.2,0.6,0.6,1.2,0.6,0.8,0.4,0.4,0.4,0.4,1.4,1.6,0.2,0.3,0.04,0.11,0.12,0.23,0.13,0.16,0.09,0.08,0.07,0.09,0.27,0.32,0.04,0.06,en,False,Tue Mar 21 21:02:31 +0000 2006,False,False,there's more than one way to do it,[],"[{'display_url': 'ev.medium.com', 'expanded_url': 'http://ev.medium.com/', 'indices': [0, 23], 'url': 'https://t.co/31V389bkk0'}]",5947,False,1692856,False,1285,True,True,20,20,False,False,,17863,NYC / SF / 🎿,Ev,False,B6D4D1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/20/1554080858,http://pbs.twimg.com/profile_images/1112521685045923840/PNTlqJOF_normal.jpg,https://pbs.twimg.com/profile_images/1112521685045923840/PNTlqJOF_normal.jpg,4A913C,000000,EE7C6E,AF4E4D,False,False,ev,8560,,regular,https://t.co/31V389bkk0,,True,[]
4,0.5539725719744064,0.7089830786080018,0.7,0.3,0.2,0.8,0.6,0.4,0.5,0.7,0.6,0.2,1.3,1.0,0.4,0.5,0.14,0.06,0.03,0.17,0.13,0.09,0.1,0.14,0.11,0.03,0.26,0.2,0.07,0.1,en,False,Tue Mar 21 21:03:20 +0000 2006,False,False,"Helped create @Twitter. Cofounder Archipelo, cofounder Developer Camp. @Swarthmore @Harvard @HPLabs @MediaLab @Adobe. Father of four. Peace.",[],"[{'display_url': 'Dom.net', 'expanded_url': 'https://Dom.net', 'indices': [0, 23], 'url': 'https://t.co/81SgFqtkpD'}]",22406,False,34302,False,1170,True,False,21,21,False,False,,1127,"San Francisco, CA",Dom Sagolla,False,FFFFFF,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/21/1549904853,http://pbs.twimg.com/profile_images/1207216360024993792/L1cMugzw_normal.jpg,https://pbs.twimg.com/profile_images/1207216360024993792/L1cMugzw_normal.jpg,1B95E0,A8C7F7,C0DFEC,333333,False,False,dom,8469,,none,https://t.co/81SgFqtkpD,,False,[]
5,0.6763619064808265,0.7089830786080018,1.5,0.8,0.2,1.8,1.0,0.5,0.2,1.2,0.6,0.2,1.0,1.0,0.3,0.4,0.3,0.16,0.05,0.36,0.19,0.1,0.03,0.24,0.13,0.03,0.2,0.2,0.06,0.08,en,False,Tue Mar 21 21:04:12 +0000 2006,False,False,"anarchist, hacker, troublemaker (he/they) working on the decentralized web. planetary(scuttlebutt) https://t.co/aKHbtZNX3s mastodon: @rabble@mastodon.social","[{'display_url': 'rabble.nz', 'expanded_url': 'http://rabble.nz', 'indices': [99, 122], 'url': 'https://t.co/aKHbtZNX3s'}]","[{'display_url': 'planetary.social', 'expanded_url': 'http://planetary.social/', 'indices': [0, 23], 'url': 'https://t.co/TI9IzFz8DL'}]",31025,False,17833,False,4845,True,True,22,22,False,False,,651,"Pōneke, Aotearoa New Zealand",rabble,False,C15E4F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/22/1650790188,http://pbs.twimg.com/profile_images/1518150151344320512/LreHmxPH_normal.jpg,https://pbs.twimg.com/profile_images/1518150151344320512/LreHmxPH_normal.jpg,99231B,FFE900,F06D63,350808,True,False,rabble,30476,,regular,https://t.co/TI9IzFz8DL,,False,[]
6,0.4197222421546159,0.7897432630001835,0.0,1.3,0.1,1.2,0.4,0.0,0.3,0.1,1.4,0.0,1.6,1.6,0.0,0.2,0.01,0.26,0.02,0.24,0.08,0.01,0.06,0.02,0.27,0.0,0.33,0.31,0.0,0.04,en,False,Tue Mar 21 21:08:51 +0000 2006,False,False,Advisor,[],"[{'display_url': 'timroberts.com', 'expanded_url': 'http://www.timroberts.com', 'indices': [0, 23], 'url': 'https://t.co/plZMGLPwl5'}]",44,False,9250,False,80,True,True,23,23,False,False,,107,San Francisco,Tim Roberts,False,59472F,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,,http://pbs.twimg.com/profile_images/378800000119904061/57c8a4bb3d7aa716fc4a6e4ee32cdb9d_normal.jpeg,https://pbs.twimg.com/profile_images/378800000119904061/57c8a4bb3d7aa716fc4a6e4ee32cdb9d_normal.jpeg,827972,000515,061127,52555C,True,False,timroberts,970,,none,https://t.co/plZMGLPwl5,,False,[]
7,0.22631829961109876,0.6415870166679795,0.7,0.4,0.2,0.8,0.0,0.1,0.1,0.2,0.6,0.2,0.8,0.8,0.0,0.2,0.14,0.07,0.03,0.15,0.01,0.02,0.02,0.05,0.13,0.05,0.15,0.16,0.01,0.03,en,False,Tue Mar 21 23:40:20 +0000 2006,False,False,Dream and hypnagogia enthusiast. VVVR co-creator,[],"[{'display_url': 'dreamboat.io', 'expanded_url': 'http://dreamboat.io', 'indices': [0, 23], 'url': 'https://t.co/TVMxH500Wi'}]",16439,False,10006,False,2100,True,False,31,31,False,False,,89,San Francisco,RayReadyRay,False,A2FF7A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/31/1609570723,http://pbs.twimg.com/profile_images/1445159397676634114/tLcnqaB-_normal.jpg,https://pbs.twimg.com/profile_images/1445159397676634114/tLcnqaB-_normal.jpg,000000,74A360,FF9E1E,4D6187,True,False,rayreadyray,2829,,none,https://t.co/TVMxH500Wi,,False,[]
8,0.6763619064808265,0.801617083559931,0.3,1.2,0.2,1.8,1.0,0.4,0.9,0.4,1.2,0.1,2.0,1.9,0.4,0.9,0.06,0.25,0.04,0.37,0.19,0.08,0.18,0.08,0.23,0.02,0.41,0.38,0.07,0.18,en,False,Wed Mar 22 00:16:12 +0000 2006,False,False,"Entrepreneur, Mentor, Board Member, Investor.
SUP foiler, Wing Foiler, Kite Foiler.",[],"[{'display_url': 'reveri.com', 'expanded_url': 'http://www.reveri.com', 'indices': [0, 23], 'url': 'https://t.co/iqKFsKZVOz'}]",194,False,11989,False,436,True,False,34,34,False,False,,334,SF Bay Area,Ariel Poler,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/34/1507043956,http://pbs.twimg.com/profile_images/915234971526115328/wA42QBfm_normal.jpg,https://pbs.twimg.com/profile_images/915234971526115328/wA42QBfm_normal.jpg,0000FF,87BC44,E0FF92,000000,True,False,ariel,497,,none,https://t.co/iqKFsKZVOz,,False,[]
9,0.4756769663222349,0.43650814830094437,0.4,0.4,0.5,0.2,0.5,0.2,0.2,0.6,0.3,0.4,0.6,0.4,0.0,0.4,0.07,0.07,0.1,0.05,0.1,0.03,0.03,0.11,0.06,0.08,0.12,0.08,0.01,0.09,en,False,Thu Mar 23 00:05:49 +0000 2006,False,False,Adept bubble burster. Good problem connoisseur. Assassin of heroes. The OG Shit Poster. Diabolical spear chucker. Dad. Crying is a luxury.  🏴,[],"[{'display_url': 'last.fm/user/drx', 'expanded_url': 'http://www.last.fm/user/drx', 'indices': [0, 23], 'url': 'https://t.co/n7aNKpGNfq'}]",12562,False,127,False,70,True,False,41,41,False,False,,21,Deep in the Archives,drx,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/41/1647959476,http://pbs.twimg.com/profile_images/1406154056033243142/6n0B7CCA_normal.jpg,https://pbs.twimg.com/profile_images/1406154056033243142/6n0B7CCA_normal.jpg,2F3631,FFFFFF,EFEFEF,333333,False,False,drx,8425,,none,https://t.co/n7aNKpGNfq,,False,[]
10,0.3912159239072283,0.6608500314332488,0.8,0.6,0.0,0.8,0.4,0.2,0.0,0.6,0.7,0.1,1.5,0.8,0.0,0.1,0.16,0.11,0.01,0.17,0.07,0.03,0.01,0.11,0.14,0.02,0.3,0.17,0.01,0.02,en,False,Fri Mar 24 03:13:02 +0000 2006,False,False,"Pondering what’s next. VPE Dropbox, SVP Blink Health, CTO Etsy, Flickr Architect. Technical solutions for social problems. #47. A's dad. Hope before optimism.",[],"[{'display_url': 'kellanem.com', 'expanded_url': 'https://kellanem.com', 'indices': [0, 23], 'url': 'https://t.co/oxa82q7Nbb'}]",36578,False,13643,False,1530,True,True,47,47,False,False,,583,kellan@fiasco.social,kellan@fiasco.social,False,026BFA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/47/1472221828,http://pbs.twimg.com/profile_images/1577325055779946497/MUukFMZd_normal.jpg,https://pbs.twimg.com/profile_images/1577325055779946497/MUukFMZd_normal.jpg,0000FF,87BC44,F5D91F,000000,True,False,kellan,21878,,none,https://t.co/oxa82q7Nbb,,False,[]
11,0.7546218700467833,0.8006881983123656,0.3,1.4,0.6,2.0,1.3,1.8,0.8,0.4,1.7,0.6,2.0,1.8,1.3,0.6,0.06,0.28,0.11,0.39,0.26,0.36,0.15,0.09,0.34,0.13,0.39,0.37,0.26,0.12,en,False,Sat Apr 01 01:55:21 +0000 2006,False,False,"Vice President of Operations with an insatiable appetite for learning.  Good at consulting, sales and operations.  Love Irish pubs, U2, and my baby girl Sophia.",[],,66,False,3985,False,159,False,False,52,52,False,False,,20,San Jose,Hook,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,,http://pbs.twimg.com/profile_images/14020102/Scott_Twitter_normal.jpg,https://pbs.twimg.com/profile_images/14020102/Scott_Twitter_normal.jpg,038543,EEEEEE,F6F6F6,333333,True,False,hook,1011,,none,,,False,[]
12,0.5778862084370772,0.7947108099739177,0.3,0.2,0.2,1.2,0.7,0.2,0.4,0.2,0.6,0.2,1.5,1.6,0.2,0.4,0.06,0.03,0.03,0.24,0.14,0.05,0.09,0.05,0.11,0.04,0.3,0.33,0.03,0.07,en,False,Sat Apr 01 01:55:49 +0000 2006,False,False,,[],"[{'display_url': 'saramorishige.com', 'expanded_url': 'http://saramorishige.com', 'indices': [0, 23], 'url': 'https://t.co/mUZvUNe3hR'}]",1953,False,90092,False,689,False,True,53,53,False,False,,1590,,sara m. williams,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,https://pbs.twimg.com/profile_banners/53/1393311565,http://pbs.twimg.com/profile_images/639123233267056640/wRG7HB5N_normal.jpg,https://pbs.twimg.com/profile_images/639123233267056640/wRG7HB5N_normal.jpg,038543,EEEEEE,F6F6F6,333333,True,False,sara,2691,,regular,https://t.co/mUZvUNe3hR,,False,[]
13,0.6414184221423734,0.4658392474232361,0.0,0.6,0.4,0.4,0.8,0.0,0.3,0.2,0.8,0.0,1.0,0.4,0.0,0.4,0.0,0.12,0.08,0.09,0.17,0.0,0.06,0.04,0.17,0.01,0.19,0.09,0.0,0.07,en,False,Sat Apr 01 02:05:22 +0000 2006,False,False,Specialized School Psychologist at the University of Montana in training,[],"[{'display_url': 'billystubblebine.com', 'expanded_url': 'http://www.billystubblebine.com', 'indices': [0, 22], 'url': 'http://t.co/FKgw41AeKY'}]",665,False,353,False,296,True,True,55,55,False,False,,22,"Missoula, MT",Billy Stubblebine,False,31343D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/55/1604031626,http://pbs.twimg.com/profile_images/644314488842293248/ZpfBCmL7_normal.jpg,https://pbs.twimg.com/profile_images/644314488842293248/ZpfBCmL7_normal.jpg,323E4C,212535,000C29,784726,True,False,BillyAwesome,2706,,none,http://t.co/FKgw41AeKY,,False,[]
14,0.6004883262510591,0.760577756485164,0.2,0.5,0.4,1.6,0.8,0.6,0.6,0.2,0.3,0.4,1.6,1.2,0.4,0.4,0.05,0.1,0.09,0.31,0.15,0.13,0.13,0.04,0.06,0.07,0.31,0.25,0.07,0.09,en,False,Sat Apr 01 02:05:22 +0000 2006,False,False,,[],"[{'display_url': 'about.me/katistubblebine', 'expanded_url': 'http://about.me/katistubblebine', 'indices': [0, 23], 'url': 'https://t.co/v994IBevAY'}]",3600,False,2888,False,413,False,False,56,56,False,False,,39,San Francisco,Kati,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,https://pbs.twimg.com/profile_banners/56/1392621200,http://pbs.twimg.com/profile_images/1283081168984784898/kYZerDKA_normal.jpg,https://pbs.twimg.com/profile_images/1283081168984784898/kYZerDKA_normal.jpg,F57723,FFFFFF,8DCC33,3E4415,False,False,kati,5123,,none,https://t.co/v994IBevAY,,False,[]
15,0.5539725719744064,0.760577756485164,1.0,0.2,0.1,1.0,0.6,0.0,0.1,1.4,0.6,0.0,1.4,1.2,0.0,0.2,0.2,0.05,0.02,0.2,0.13,0.01,0.02,0.27,0.11,0.01,0.28,0.25,0.0,0.03,en,False,Sat Apr 01 02:05:23 +0000 2006,False,False,"VP Engineering @TryDaily -- naturally, we're hiring | Justice. Vegetables. Art. Dogs | she/her",[],"[{'display_url': 'sarahmilstein.com', 'expanded_url': 'http://sarahmilstein.com', 'indices': [0, 23], 'url': 'https://t.co/9zTjAbT9ii'}]",48063,False,17621,False,1618,True,True,57,57,False,False,,774,Bklyn 75%; SF 25%,Sarah Milstein,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,https://pbs.twimg.com/profile_banners/57/1503970753,http://pbs.twimg.com/profile_images/1499585646939230237/8_byxEhu_normal.jpg,https://pbs.twimg.com/profile_images/1499585646939230237/8_byxEhu_normal.jpg,FF691F,FFFFFF,F3F3F3,333333,True,False,SarahM,29275,,none,https://t.co/9zTjAbT9ii,,True,[]
16,0.6004883262510591,0.7219510972984345,0.2,1.1,0.0,1.4,0.8,0.6,0.6,0.3,1.1,0.2,1.8,1.0,0.6,0.3,0.05,0.22,0.01,0.27,0.15,0.13,0.11,0.06,0.22,0.03,0.36,0.21,0.11,0.06,en,False,Sat Apr 01 03:31:30 +0000 2006,False,False,"I tweet words, design things, and film what I see!",[],,24360,False,5934,False,915,True,True,58,58,False,False,,67,St louis city ⚜️,Danny💀,False,C0BDBD,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/58/1570038109,http://pbs.twimg.com/profile_images/1179453255514017795/y7FHCE8n_normal.jpg,https://pbs.twimg.com/profile_images/1179453255514017795/y7FHCE8n_normal.jpg,282828,000000,E0FF92,6AA4A8,True,False,Darkside,9824,,none,,,False,[]
17,0.7287106185584935,0.5982419966968565,1.4,1.0,0.0,1.9,1.2,0.2,0.2,1.0,0.5,0.0,1.1,0.7,0.1,0.1,0.28,0.21,0.01,0.38,0.23,0.03,0.03,0.19,0.1,0.01,0.22,0.14,0.02,0.02,en,False,Sat Apr 01 03:31:30 +0000 2006,False,False,Married to @MarciaDorsey Dad of @Andrew @Darkside @Jack .,[],,49748,False,9481,False,2224,True,True,59,59,False,False,,97,,Tim Dorsey,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/59/1639538900,http://pbs.twimg.com/profile_images/1409251249992708100/q06DTCsS_normal.jpg,https://pbs.twimg.com/profile_images/1409251249992708100/q06DTCsS_normal.jpg,0000FF,87BC44,E0FF92,000000,True,False,Tim535353,30668,,none,,,True,[]
18,0.7971665256798767,0.7897432630001835,0.9,1.5,1.6,2.6,2.6,0.0,1.2,0.6,1.6,1.2,1.8,1.6,0.0,0.8,0.18,0.3,0.31,0.52,0.52,0.0,0.23,0.13,0.32,0.24,0.35,0.31,0.01,0.17,en,False,Sat Apr 01 03:31:30 +0000 2006,False,False,U AINT COOL TILL U ON TWITTER,[],,176,False,8427,False,576,False,True,60,60,False,False,,385,St. Louis,Andrew Dorsey,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/60/1394566241,http://pbs.twimg.com/profile_images/580428053790232576/eFx8kwXv_normal.jpg,https://pbs.twimg.com/profile_images/580428053790232576/eFx8kwXv_normal.jpg,FF0000,FF0000,FFC800,000000,True,False,andrew,3574,,none,,,False,[]
19,0.4756769663222349,0.760577756485164,0.6,0.2,0.2,1.0,0.5,0.5,0.2,0.4,0.2,0.2,1.0,1.2,0.4,0.3,0.11,0.04,0.04,0.2,0.1,0.1,0.05,0.07,0.05,0.04,0.2,0.25,0.07,0.06,en,False,Sat Apr 01 03:32:37 +0000 2006,False,False,I've got an opinion for every occasion.,[],,1258,False,12178,False,347,True,True,61,61,False,False,,394,"San Francisco, CA",Dan Dofter 🇺🇦,False,000000,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,,http://pbs.twimg.com/profile_images/1357888125285011457/C57tg6L0_normal.jpg,https://pbs.twimg.com/profile_images/1357888125285011457/C57tg6L0_normal.jpg,1B95E0,000000,000000,000000,False,False,dan,718,,none,,,False,[]
20,0.6915799517497913,0.7947108099739177,0.8,0.8,0.0,1.4,1.0,0.0,0.1,0.4,0.8,0.0,1.8,1.6,0.0,0.0,0.15,0.17,0.0,0.29,0.2,0.01,0.02,0.07,0.16,0.0,0.36,0.33,0.01,0.0,en,False,Sat Apr 01 03:32:37 +0000 2006,False,False,"CEO GlobaliD, co-founder Hard Yaka, Apto.  MTB, gardener, poker player, father.  Ex-Fed, Ripple CRO, First round investor Twitter, Square, Coinbase, Filecoin ..",[],"[{'display_url': 'about.me/gregkidd', 'expanded_url': 'http://about.me/gregkidd', 'indices': [0, 22], 'url': 'http://t.co/6XZSdAZGG2'}]",745,False,23100,False,150,True,True,62,62,False,False,,240,"Crystal Bay, NV",Greg Kidd,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/62/1607627108,http://pbs.twimg.com/profile_images/1044593499914420225/jPQDYRgI_normal.jpg,https://pbs.twimg.com/profile_images/1044593499914420225/jPQDYRgI_normal.jpg,ABB8C2,EEEEEE,EFEFEF,333333,True,False,gregkidd,2722,,none,http://t.co/6XZSdAZGG2,,False,[]
21,0.5778862084370772,0.7966241294741505,0.3,1.2,0.4,0.8,0.7,0.6,1.1,0.5,1.1,0.2,1.2,1.7,0.4,1.2,0.06,0.25,0.07,0.16,0.14,0.12,0.22,0.1,0.22,0.04,0.23,0.34,0.08,0.23,en,False,Sat Apr 01 04:46:26 +0000 2006,False,False,,[],,187,False,8855,False,83,False,False,64,64,False,False,,114,,Livia,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,,http://pbs.twimg.com/profile_images/1124565630/livy_head_normal.jpg,https://pbs.twimg.com/profile_images/1124565630/livy_head_normal.jpg,088253,D3D2CF,E3E2DE,634047,True,False,livia,1663,,none,,,False,[]
22,0.4756769663222349,0.7966241294741505,0.2,1.4,0.1,1.6,0.5,0.2,0.2,0.3,0.9,0.0,1.4,1.7,0.0,0.4,0.03,0.28,0.02,0.31,0.1,0.03,0.04,0.06,0.18,0.01,0.28,0.34,0.01,0.07,en,False,Sat Apr 01 04:46:50 +0000 2006,False,False,Software engineer at Facebook.  (Still working on compilers.),[],"[{'display_url': 'andykeep.com', 'expanded_url': 'http://andykeep.com/', 'indices': [0, 22], 'url': 'http://t.co/ay39yr5bnc'}]",237,False,2199,False,385,True,False,67,67,False,False,,44,"Redmond, WA",Andy Keep,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,,http://pbs.twimg.com/profile_images/2000282127/IMG_1894_-_Version_2_normal.jpg,https://pbs.twimg.com/profile_images/2000282127/IMG_1894_-_Version_2_normal.jpg,4A913C,829D5E,99CC33,3E4415,True,False,andykeep,1756,,none,http://t.co/ay39yr5bnc,,False,[]
23,0.5288664776112156,0.5222398722127631,1.4,0.4,0.0,1.6,0.6,0.0,0.0,0.7,0.3,0.0,1.0,0.6,0.0,0.0,0.27,0.08,0.01,0.32,0.12,0.01,0.0,0.14,0.06,0.0,0.2,0.11,0.01,0.0,en,False,Mon Apr 03 16:00:21 +0000 2006,False,False,Mother of @jack... Does that make me the grandmother of Twitter? #LookUp!  MANGIA❣,[],,188641,False,19691,False,1863,True,True,76,76,False,False,,190, The CITY of St. Louis,Marcia Dorsey🌻⚜️🗽,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/76/1670247855,http://pbs.twimg.com/profile_images/1564729980650659840/9W-o9Tpq_normal.jpg,https://pbs.twimg.com/profile_images/1564729980650659840/9W-o9Tpq_normal.jpg,0000FF,87BC44,E0FF92,000000,True,False,marciadorsey,76322,,none,,,True,[]
24,0.6004883262510591,0.792436790569533,0.0,0.8,0.2,1.4,0.8,0.9,0.7,0.2,0.8,0.3,1.6,1.6,0.4,0.8,0.01,0.17,0.05,0.28,0.15,0.18,0.14,0.04,0.16,0.06,0.32,0.32,0.08,0.15,en,False,Wed Apr 05 01:38:30 +0000 2006,False,False,,[],,80,False,15355,False,309,True,False,89,89,False,False,,232,San Francisco,Allison Williams,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/89/1361295273,http://pbs.twimg.com/profile_images/478299994194079744/mtfgi2HV_normal.jpeg,https://pbs.twimg.com/profile_images/478299994194079744/mtfgi2HV_normal.jpeg,0000FF,87BC44,E0FF92,000000,True,False,al,3960,,regular,,,False,[]
